endTime,artistName,trackName,msPlayed
2024-03-21 10:41,Gorillaz,Feel Good Inc.,2090
2024-03-21 12:20,Sidhu Moose Wala,Drippy,195200
2024-03-21 12:21,Jack Harlow,Lovin On Me,930
2024-03-21 12:21,Real Boss,Murder,12701
2024-03-21 12:21,Ariana Grande,positions,860
2024-03-21 12:21,Jonas Blue,Perfect Strangers,1420
2024-03-21 12:21,Elton John,Cold Heart - PNAU Remix,1730
2024-03-21 12:21,24kGoldn,Mood (feat. iann dior),970
2024-03-21 12:23,Sam Smith,Unholy (feat. Kim Petras),156943
2024-03-21 12:24,David Guetta,I'm Good (Blue),820
2024-03-21 12:24,Ava Max,Sweet but Psycho,57048
2024-03-21 12:24,Ariana Grande,7 rings,900
2024-03-21 12:24,Masked Wolf,Astronaut In The Ocean,1150
2024-03-21 12:24,SAINt JHN,Roses - Imanbek Remix,1220
2024-03-21 12:24,Tiësto,The Motto,1080
2024-03-21 12:27,Ariana Grande,7 rings,178626
2024-03-21 12:30,SAINt JHN,Roses - Imanbek Remix,176840
2024-03-21 12:33,MEDUZA,Lose Control,1028
2024-03-21 12:33,Mabel,Don't Call Me Up,170422
2024-03-21 12:33,Ed Sheeran,Shivers,1230
2024-03-21 12:36,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,1110
2024-03-21 12:36,Harry Styles,As It Was,950
2024-03-21 12:36,The Kid LAROI,STAY (with Justin Bieber),960
2024-03-21 12:36,Majestic,Rasputin,8014
2024-03-21 12:36,Billie Eilish,lovely (with Khalid),1080
2024-03-21 12:36,Tiësto,10:35,980
2024-03-21 12:36,Lil Uzi Vert,Just Wanna Rock,7150
2024-03-21 12:36,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,1230
2024-03-21 12:36,Ed Sheeran,Perfect,960
2024-03-21 12:36,Loud Luxury,Body,1260
2024-03-21 12:36,Jack Harlow,First Class,1020
2024-03-21 12:36,5 Seconds of Summer,Youngblood,202418
2024-03-21 12:36,Tiësto,The Business,870
2024-03-21 12:38,Ava Max,Kings & Queens,94670
2024-03-21 12:38,Nicki Minaj,Super Freaky Girl,7950
2024-03-21 12:38,Arijit Singh,"Humdard (From ""Ek Villain"")",910
2024-03-21 12:38,The Weeknd,Starboy,910
2024-03-21 12:38,Atif Aslam,Tu Jaane Na,970
2024-03-21 12:38,Yashraj,Dhundhala,900
2024-03-21 12:38,Shubh,No Love,1100
2024-03-21 12:38,Benson Boone,Beautiful Things,950
2024-03-21 12:38,AP Dhillon,Excuses,770
2024-03-21 12:38,KK,"Ajab Si (From ""Om Shanti Om"")",1020
2024-03-21 12:38,ZAYN,What I Am,940
2024-03-21 12:38,Djo,End of Beginning,1350
2024-03-21 12:38,Ariana Grande,we can't be friends (wait for your love),1520
2024-03-21 12:38,AP Dhillon,Brown Munde,1860
2024-03-21 12:38,Harrdy Sandhu,Bijlee Bijlee,830
2024-03-21 12:38,The Weeknd,Die For You (with Ariana Grande) - Remix,1570
2024-03-21 12:38,Marshmello,Happier,950
2024-03-21 12:38,Doja Cat,Paint The Town Red,3650
2024-03-21 12:38,Imran Khan,Amplifier,1580
2024-03-21 12:38,Sachet Tandon,Malang Sajna,1230
2024-03-21 12:43,Ariana Grande,we can't be friends (wait for your love),1260
2024-03-21 12:43,Kali Uchis,Moonlight,1200
2024-03-21 12:43,Tyla,Water,1600
2024-03-21 12:43,RAYE,Escapism.,7120
2024-03-21 12:43,Tate McRae,greedy,1090
2024-03-21 12:43,¥$,CARNIVAL,252480
2024-03-21 12:43,Beyoncé,TEXAS HOLD 'EM,1070
2024-03-21 13:05,Paul Russell,Lil Boo Thang,1790
2024-03-22 06:00,Baby Keem,The Hillbillies,156655
2024-03-22 06:01,Kanye West,Father Stretch My Hands Pt. 1,30284
2024-03-22 06:03,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],147190
2024-03-22 06:08,Future,Like That,265964
2024-03-22 06:08,Travis Scott,TELEKINESIS (feat. SZA & Future),7335
2024-03-22 06:11,Future,Young Metro,205346
2024-03-22 06:13,Future,Ice Attack,151953
2024-03-22 06:14,Future,Type Shit,2780
2024-03-22 06:17,Future,We Don't Trust You,226213
2024-03-22 06:21,Future,Young Metro,205346
2024-03-22 06:22,Future,Ice Attack,54920
2024-03-22 06:26,Future,Type Shit,236396
2024-03-22 06:29,Future,Claustrophobic,222053
2024-03-22 06:34,Future,Like That,267706
2024-03-22 06:37,Future,Slimed In,194906
2024-03-22 06:41,Future,Magic Don Juan (Princess Diana),220733
2024-03-22 06:44,Future,Cinderella,169840
2024-03-22 06:47,Future,Runnin Outta Time,205480
2024-03-22 06:49,Future,Seen it All,4090
2024-03-22 06:49,Future,WTFYM,3740
2024-03-22 06:49,Future,Fried (She a Vibe),122483
2024-03-22 06:49,Future,Ain't No Love,6270
2024-03-22 06:49,Future,Everyday Hustle,5360
2024-03-22 06:49,Future,GTA,5190
2024-03-22 06:50,Arjan Dhillon,Setting,2110
2024-03-22 06:50,Badshah,"Sajna, Say Yes To The Dress",730
2024-03-22 06:50,DIVINE,Chal Bombay,730
2024-03-22 06:50,Guru Randhawa,Moon Rise,720
2024-03-22 06:50,Pritam,Party On My Mind,1000
2024-03-22 06:50,Benson Boone,Beautiful Things,1820
2024-03-22 06:50,Olivia Rodrigo,obsessed,1140
2024-03-22 06:50,Sachin-Jigar,Saibo,5460
2024-03-22 06:50,Diljit Dosanjh,Khutti,910
2024-03-22 06:50,Badshah,God Damn,1290
2024-03-22 06:50,Ariana Grande,we can't be friends (wait for your love),1120
2024-03-22 06:50,Future,Where My Twin @ - Bonus,6970
2024-03-22 06:50,Elton John,Cold Heart - PNAU Remix,2300
2024-03-22 06:50,Sam Smith,Unholy (feat. Kim Petras),1950
2024-03-22 06:50,Teddy Swims,Lose Control,3840
2024-03-22 06:52,Diljit Dosanjh,Khutti,132771
2024-03-22 06:55,Badshah,God Damn,167234
2024-03-22 06:57,AP Dhillon,Real Talk,158094
2024-03-22 07:00,Vishal-Shekhar,Jaane Kyun - Sped Up,1170
2024-03-22 07:00,Daler Mehndi,Bolo Ta Ra Ra - Sped Up,180988
2024-03-22 07:00,Dua Lipa,Training Season - Acoustic Version,26229
2024-03-22 07:01,BM Legacy,Street Mix Golden,340
2024-03-22 07:01,FLVR,Hustlin - Fast,5000
2024-03-22 07:01,Calvin Harris,Lovers In A Past Life (with Rag'n'Bone Man) - Westend Remix,1190
2024-03-22 07:01,Calvin Harris,Lovers In A Past Life (with Rag'n'Bone Man) - Westend Remix,1440
2024-03-22 07:01,Pritam,Judai - Sped Up,1350
2024-03-22 07:01,Pritam,Judai - Sped Up,1950
2024-03-22 07:04,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),189693
2024-03-22 07:07,Taio Cruz,Dynamite,202613
2024-03-22 07:11,Maroon 5,Payphone,231173
2024-03-22 07:14,Bebe Rexha,I'm a Mess,195519
2024-03-22 07:17,Mohombi,Bumpy Ride,224720
2024-03-22 07:21,Calvin Harris,Summer,222533
2024-03-22 07:23,Enrique Iglesias,Tonight (I'm Fuckin' You),124937
2024-03-22 07:26,Camila Cabello,Havana (feat. Young Thug),217306
2024-03-22 07:30,One Direction,What Makes You Beautiful,199986
2024-03-22 07:42,Avicii,Waiting For Love,2340
2024-03-22 07:42,Calvin Harris,This Is What You Came For,1360
2024-03-22 07:42,5 Seconds of Summer,Youngblood,153521
2024-03-22 07:45,Travis Scott,HIGHEST IN THE ROOM,175720
2024-03-22 07:49,The Weeknd,Starboy,230453
2024-03-22 07:52,Tame Impala,The Less I Know The Better,216320
2024-03-22 08:45,Wiz Khalifa,Black and Yellow,217666
2024-03-22 08:48,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),205040
2024-03-22 08:50,Hans Zimmer,Cornfield Chase,126959
2024-03-22 08:54,Mohombi,Bumpy Ride,224720
2024-03-22 08:57,Bebe Rexha,I'm a Mess,195519
2024-03-22 09:01,Calvin Harris,Summer,222533
2024-03-22 09:04,Pitbull,Timber,204160
2024-03-22 09:07,One Direction,What Makes You Beautiful,199986
2024-03-22 09:10,Marwa Loud,Bad boy,187844
2024-03-22 09:14,Vegedream,Ramenez la coupe à la maison,235555
2024-03-22 09:17,Calvin Harris,This Is What You Came For,222160
2024-03-22 09:21,Bad Meets Evil,Fast Lane,249560
2024-03-22 09:24,5 Seconds of Summer,Youngblood,203417
2024-03-22 09:28,Linkin Park,LOST IN THE ECHO,205120
2024-03-22 09:49,Camila Cabello,Havana (feat. Young Thug),191013
2024-03-22 09:49,Yolanda Be Cool,We No Speak Americano (Edit),1020
2024-03-22 09:50,Sak Noel,Trumpets - Radio Mix,1570
2024-03-22 09:50,Ruth B.,Dandelions,930
2024-03-22 09:53,PSY,Gangnam Style (강남스타일),4590
2024-03-22 09:53,Luis Fonsi,Despacito,1560
2024-03-22 09:53,Linkin Park,A LIGHT THAT NEVER COMES,0
2024-03-22 09:53,Future,Low Life (feat. The Weeknd),1360
2024-03-22 09:53,Gotye,Somebody That I Used To Know,217450
2024-03-22 09:53,Travis Scott,5% TINT,3590
2024-03-22 09:53,Katy Perry,Dark Horse,20
2024-03-22 09:53,Jessie J,Domino,350
2024-03-22 09:53,Shakira,Loca (feat. Dizzee Rascal),480
2024-03-22 09:53,KALEO,Way down We Go,170
2024-03-22 09:53,The Game,Red Nation,1640
2024-03-22 09:57,Linkin Park,A LIGHT THAT NEVER COMES,229439
2024-03-22 09:58,Navv Inder,Wakhra Swag,1070
2024-03-22 09:58,Jessie J,Domino,63772
2024-03-22 09:58,The PropheC,Dilawara,990
2024-03-22 09:58,Badshah,Players,800
2024-03-22 09:58,AP Dhillon,Summer High,2080
2024-03-22 10:02,Imran Khan,Hey Girl,200666
2024-03-22 10:05,Garry Sandhu,Illegal Weapon,230000
2024-03-22 10:08,Panjabi MC,Main Hogaya Sharabbi,187286
2024-03-22 10:09,AP Dhillon,TERE TE,18140
2024-03-22 10:11,Diljit Dosanjh,Thug Life,150923
2024-03-22 10:13,Ayushmann Khurrana,Saadi Galli Aaja,1830
2024-03-22 10:13,Sidhu Moose Wala,East Side Flow,150898
2024-03-22 10:13,Sukhbir,Sauda Khara Khara,1490
2024-03-22 10:13,Badshah,"Sajna, Say Yes To The Dress",1320
2024-03-22 10:13,Karan Aujla,Jee Ni Lagda,860
2024-03-22 10:17,Ayushmann Khurrana,Saadi Galli Aaja,197444
2024-03-22 10:22,Sukhbir,Sauda Khara Khara,256066
2024-03-22 10:24,Anirudh Ravichander,Chaleya,1390
2024-03-22 10:24,Sachin-Jigar,Apna Bana Le,1100
2024-03-22 10:24,AP Dhillon,Arrogant,940
2024-03-22 10:24,Imran Khan,Bewafa,13850
2024-03-22 10:24,Pritam,O Maahi,990
2024-03-22 10:24,Shubh,Still Rollin,134443
2024-03-22 10:24,Danny,Ve Haaniyaan,870
2024-03-22 10:24,Shubh,One Love,1040
2024-03-22 10:24,Sai Abhyankkar,"Katchi Sera - From ""Think Indie""",1270
2024-03-22 10:24,Arijit Singh,"Satranga (From ""ANIMAL"")",960
2024-03-22 10:24,Benson Boone,Beautiful Things,820
2024-03-22 10:24,Himesh Reshammiya,Hookah Bar,860
2024-03-22 10:24,Djo,End of Beginning,980
2024-03-22 10:24,Ariana Grande,we can't be friends (wait for your love),1630
2024-03-22 10:24,Ariana Grande,we can't be friends (wait for your love),1530
2024-03-22 10:24,Raghav,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",1380
2024-03-22 10:24,¥$,CARNIVAL,1920
2024-03-22 10:24,Shubh,King Shit,1000
2024-03-22 10:24,Aashir Wajahat,Sadqay,840
2024-03-22 10:24,AUR,Tu hai kahan,820
2024-03-22 10:24,Jasleen Royal,Heeriye (feat. Arijit Singh),840
2024-03-22 10:24,Anuv Jain,Husn,1350
2024-03-22 10:24,Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",1950
2024-03-22 10:24,Vishal Mishra,Pehle Bhi Main,2060
2024-03-22 10:28,Shubh,Cheques,183756
2024-03-22 10:29,Prabh Singh,9:45,117606
2024-03-22 10:30,Darshan Raval,Mannat,77891
2024-03-22 10:31,KAROL G,CONTIGO (with Tiësto),2550
2024-03-22 10:31,Darshan Raval,Mahiye Jinna Sohna,13610
2024-03-22 10:31,Yo Yo Honey Singh,Dheere Dheere,1340
2024-03-22 10:31,Lata Mangeshkar,"Jiya Jale (From ""Dil Se"")",1000
2024-03-22 10:31,Sachet Tandon,Jug Jug Jeeve,1270
2024-03-22 10:31,King,Tu Aake Dekhle,830
2024-03-22 10:31,Badshah,Daaku,2200
2024-03-22 10:31,The PropheC,Kina Chir,1170
2024-03-22 10:31,Nelly Furtado,Promiscuous,1900
2024-03-22 10:31,Diljit Dosanjh,Khutti,6580
2024-03-22 10:31,Nicole Zignago,mimos,5380
2024-03-22 10:36,Lata Mangeshkar,"Jiya Jale (From ""Dil Se"")",309106
2024-03-22 10:37,Aditya Rikhari,Samjho Na,860
2024-03-22 10:37,Rashid Ali,Kabhi Kabhi Aditi,1160
2024-03-22 10:37,Rahat Fateh Ali Khan,"Rishte Naate - From ""De Dana Dan""",1080
2024-03-22 10:37,King,Tu Aake Dekhle,39325
2024-03-22 10:37,Vishal-Shekhar,"Ghungroo (From ""War"")",1930
2024-03-22 10:37,Abhijeet,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",1010
2024-03-22 10:37,Ayushmann Khurrana,Pani Da Rang - Male Vocals,1210
2024-03-22 10:37,Atif Aslam,Tere Liye,970
2024-03-22 10:37,Jay Sean,Ride It (Kya Yehi Pyaar Hai) - Hindi Version,1350
2024-03-22 10:37,Beyoncé,Halo,1020
2024-03-22 10:37,King,Maan Meri Jaan,1040
2024-03-22 10:37,Atif Aslam,Pehli Nazar Mein,950
2024-03-22 10:37,Diljit Dosanjh,Do You Know,1540
2024-03-22 10:37,Shankar-Ehsaan-Loy,Sajde,2740
2024-03-22 10:41,Sidhu Moose Wala,Sohne Lagde,209453
2024-03-22 10:42,Sanam,Gulabi Aankhen,106958
2024-03-22 10:42,Talwiinder,Khayaal,1070
2024-03-22 10:42,Vishal Mishra,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",1630
2024-03-22 10:42,Rekha Bhardwaj,Aise Kyun - Ghazal Version,1090
2024-03-22 10:42,Santhosh Narayanan,"Unakku Thaan - From ""Chithha""",930
2024-03-22 10:42,Mitraz,Junoon,910
2024-03-22 10:42,Madan Mohan,Main Yahaan Hoon,900
2024-03-22 10:42,Jagjit Singh,Hoshwalon Ko Khabar Kya,1860
2024-03-22 10:42,Justin Timberlake,Mirrors,1000
2024-03-22 10:42,A.R. Rahman,Hosanna,1070
2024-03-22 10:42,Lord Huron,The Night We Met,1220
2024-03-22 10:42,Enrique Iglesias,Hero,1080
2024-03-22 10:42,Aditya Rikhari,Faasle,1000
2024-03-22 10:42,Atif Aslam,Main Rang Sharbaton Ka,1320
2024-03-22 10:43,Isabel LaRosa,i'm yours,790
2024-03-22 10:43,Javed Ali,Ek Din Teri Raahon,670
2024-03-22 10:43,Jatin-Lalit,Chand Sifarish,940
2024-03-22 10:43,Zehr Vibe,Distance Love,1080
2024-03-22 10:43,Azaan Sami Khan,Ik Lamha,910
2024-03-22 10:43,Taaruk Raina,Kho Gaye,810
2024-03-22 10:46,A.R. Rahman,Enna Sona,213632
2024-03-22 10:47,Darshan Raval,Hawa Banke,1820
2024-03-22 10:47,Suzonn,Farq hai,770
2024-03-22 10:47,Sona Mohapatra,Ambarsariya,46659
2024-03-22 10:47,Kavita Seth,Rangi Saari,1000
2024-03-22 10:47,Garry Sandhu,Do Gallan - Let's Talk,1270
2024-03-22 10:47,Yashal Shahid,Mere Humsafar (Original Score) [Female Version],1140
2024-03-22 10:47,Mohammed Rafi,Uden Jab Jab Zulfen Teri,830
2024-03-22 10:47,Shreya Ghoshal,"Ye Ishq Hai (From ""Jab We Met"")",980
2024-03-22 10:52,Mohammed Rafi,Uden Jab Jab Zulfen Teri,295926
2024-03-22 10:53,Kendrick Lamar,HUMBLE.,2110
2024-03-22 10:53,Diljit Dosanjh,Kinni Kinni,830
2024-03-22 10:53,Dhibu Ninan Thomas,"Adiye - From ""Bachelor""",1030
2024-03-22 10:53,Shubh,Still Rollin,2220
2024-03-22 10:53,Vishal Mishra,Manjha,890
2024-03-22 10:53,Cheema Y,California Love,1360
2024-03-22 10:53,Shreya Ghoshal,"Ye Ishq Hai (From ""Jab We Met"")",99115
2024-03-22 10:54,Badshah,Soulmate,1200
2024-03-22 10:54,Badshah,Soulmate,2280
2024-03-22 10:54,Atif Aslam,Pehli Dafa,7160
2024-03-22 10:54,Drake,First Person Shooter (feat. J. Cole),4610
2024-03-22 10:54,Arijit Singh,Tose Naina,12730
2024-03-22 10:54,Arijit Singh,Tose Naina,830
2024-03-22 10:54,Memphis Cult,9mm,4160
2024-03-22 10:54,Armaan Malik,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",14940
2024-03-22 10:54,King,Maan Meri Jaan,740
2024-03-22 10:54,Rabbi Shergill,Tere Bin,1500
2024-03-22 10:54,xxanteria,FUNKED UP - SLOWED,2920
2024-03-22 10:54,Pritam,"Kesariya (From ""Brahmastra"")",800
2024-03-22 10:54,Vishal Mishra,Pehle Bhi Main,710
2024-03-22 10:55,Dr. Dre,Still D.R.E.,1820
2024-03-22 10:55,Dr. Dre,Still D.R.E.,1270
2024-03-22 10:55,Namco Sounds,Kitsch,870
2024-03-22 10:55,TEKKEN Project,The Solitary Warrior,1380
2024-03-22 10:55,LXNGVX,Montagem Mysterious Game,3830
2024-03-22 10:55,Luniz,I Got 5 On It,860
2024-03-22 10:55,Robbie Wyckoff,My Last Stand,2780
2024-03-22 10:55,The Strokes,The Adults Are Talking,1290
2024-03-22 10:55,DāM-FunK,LOS SANTOS DRUG WARS,270
2024-03-22 10:55,Frank Ocean,Nights,2090
2024-03-22 10:55,Phil Collins,In The Air Tonight - 2015 Remastered,960
2024-03-22 10:55,DāM-FunK,ARENA WARS,310
2024-03-22 10:55,Modjo,Lady - Hear Me Tonight,1370
2024-03-22 10:55,Guns N' Roses,Welcome To The Jungle,3500
2024-03-22 10:55,Ice Cube,It Was A Good Day,760
2024-03-22 10:55,Ice Cube,It Was A Good Day,740
2024-03-22 10:55,Billy Idol,White Wedding - Pt. 1,1000
2024-03-22 10:55,Shubh,King Shit,2530
2024-03-22 10:55,DāM-FunK,THE CONTRACT – Mass,840
2024-03-22 10:55,BEAM,SOUTHSIDE,3230
2024-03-22 10:55,BEAM,SOUTHSIDE,1900
2024-03-22 10:58,ROSALÍA,Con Altura,161626
2024-03-22 10:59,Playboi Carti,Rockstar Made,56625
2024-03-22 11:00,Playboi Carti,Rockstar Made,58610
2024-03-22 11:04,Future,Like That,267706
2024-03-22 11:07,Future,Slimed In,194906
2024-03-22 11:11,Future,Magic Don Juan (Princess Diana),220733
2024-03-22 11:14,Future,Cinderella,169840
2024-03-22 11:14,Future,Runnin Outta Time,35563
2024-03-22 11:19,Future,Like That,267706
2024-03-22 11:22,Future,Slimed In,194906
2024-03-22 11:26,Future,Magic Don Juan (Princess Diana),220733
2024-03-22 11:28,Future,Cinderella,124543
2024-03-22 11:28,Playboi Carti,Magnolia,12290
2024-03-23 05:58,Playboi Carti,Magnolia,169550
2024-03-23 06:01,21 Savage,Glock In My Lap,193591
2024-03-23 06:07,Red Hot Chili Peppers,Californication,329733
2024-03-23 06:12,Red Hot Chili Peppers,Dani California,282160
2024-03-23 06:12,Sergei Rachmaninoff,"Prélude in C-Sharp Minor, Op. 3, No. 2",28491
2024-03-23 06:16,Nirvana,Come As You Are,218920
2024-03-23 06:19,Linkin Park,CASTLE OF GLASS,205400
2024-03-23 06:23,Tame Impala,Borderline,227698
2024-03-23 06:26,Akon,Chammak Challo,227091
2024-03-23 06:27,Shafqat Amanat Ali,Dildaara (Stand By Me),15688
2024-03-23 06:32,Nandini Srikar,Bhare Naina,8816
2024-03-23 06:32,Akon,Criminal,306503
2024-03-23 06:36,Vishal Dadlani,Raftaarein,269630
2024-03-23 06:41,Sukhwinder Singh,Jiya Mora Ghabraaye (The Chase),50920
2024-03-23 06:41,Rihanna,We Found Love,4040
2024-03-23 06:41,Suzzane D'Mello,Mahiya,264333
2024-03-23 06:42,AK,Zindabaad Yaarian (feat. Ammy Virk),1500
2024-03-23 06:42,Calvin Harris,One Kiss (with Dua Lipa),5400
2024-03-23 06:42,Amrinder Gill,Dildarian,960
2024-03-23 06:42,Amrinder Gill,Supna,1220
2024-03-23 06:42,Tarsem Jassar,"Farda - From ""Afsar""",880
2024-03-23 06:42,Kalyanji-Anandji,Neele Neele Ambar Par - Male Version,1420
2024-03-23 06:42,Romey Gill,Pyar,3000
2024-03-23 06:42,Harrdy Sandhu,Soch,860
2024-03-23 06:42,Sukh-E Muzical Doctorz,Suicide,1010
2024-03-23 06:42,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",2090
2024-03-23 06:42,Nachhatar Gill,Hasdi Ne Dil Mangia,2690
2024-03-23 06:42,Mohammed Rafi,Likhe Jo Khat Tujhe,2880
2024-03-23 06:42,Ranjit Bawa,Phulkari,1690
2024-03-23 06:42,Nimrat Khaira,"Akhar - Female Version (From ""Lahoriye"" Soundtrack)",950
2024-03-23 06:42,Kishore Kumar,O Mere Dil Ke Chain,3910
2024-03-23 06:42,Badshah,God Damn,6970
2024-03-23 06:42,Kishore Kumar,Yeh Sham Mastani,1020
2024-03-23 06:42,Pritam,Tere Pyaar Mein,2150
2024-03-23 06:46,Arijit Singh,Mast Magan,770
2024-03-23 06:46,Maninder Buttar,Kite Kalli,1160
2024-03-23 06:46,Pritam,Aao Milo Chalo,870
2024-03-23 06:46,Pritam,Tum Se Hi,1440
2024-03-23 06:46,Jatin-Lalit,Chand Sifarish,650
2024-03-23 06:46,Ikka,Half Window Down,215277
2024-03-23 06:46,Pritam,Ye Ishq Hai,820
2024-03-23 06:46,Monty Sharma,Jab Se Tere Naina,2140
2024-03-23 06:46,Amrinder Gill,"Jeeondean Ch (From ""Lahoriye"" Soundtrack)",1680
2024-03-23 06:46,Benny Dayal,Locha-E-Ulfat,910
2024-03-23 06:46,Navjeet,Miss You Ena Sara,42684
2024-03-23 06:46,Arsh Maini,Jatt In Hummer,910
2024-03-23 06:47,Jason Derulo,Trumpets,990
2024-03-23 06:47,Akon,Don't Matter,910
2024-03-23 06:47,Yo Yo Honey Singh,Blue Eyes,680
2024-03-23 06:47,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),1240
2024-03-23 06:47,Yo Yo Honey Singh,One Bottle Down,2160
2024-03-23 06:47,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,830
2024-03-23 06:47,Yo Yo Honey Singh,Issey Kehte Hain Hip Hop,870
2024-03-23 06:47,OneRepublic,Counting Stars,870
2024-03-23 06:47,Justin Bieber,Sorry,760
2024-03-23 06:47,Alfaaz,Yaar Bathere,3430
2024-03-23 06:47,Coldplay,Hymn for the Weekend,1600
2024-03-23 06:47,David Guetta,Shot Me Down (feat. Skylar Grey) - Radio Edit,960
2024-03-23 06:47,Akon,Right Now (Na Na Na),1010
2024-03-23 06:47,Yo Yo Honey Singh,Desi Kalakaar,660
2024-03-23 06:47,Yo Yo Honey Singh,"Party All Night (From ""Boss"")",530
2024-03-23 06:47,Major Lazer,Cold Water,3610
2024-03-23 06:47,Enrique Iglesias,Bailando - English Version,1090
2024-03-23 06:47,Yo Yo Honey Singh,"Chaar Botal Vodka (From ""Ragini Mms 2"")",680
2024-03-23 06:47,Akon,Beautiful,970
2024-03-23 06:52,Sharry Mann,Yaar Anmule,276280
2024-03-23 06:55,A Kay,Brown Boi,212359
2024-03-23 06:58,AK,Zindabaad Yaarian (feat. Ammy Virk),840
2024-03-23 06:58,Gippy Grewal,Phulkari,1160
2024-03-23 06:58,Balkar Sidhu,Maajhe Diye Mombatiye,1100
2024-03-23 06:58,Diljit Dosanjh,Panga,940
2024-03-23 06:58,Zora Randhawa,Inch,1000
2024-03-23 06:58,Yo Yo Honey Singh,Dope Shope,860
2024-03-23 06:58,Sidhu Moose Wala,"Dollar - From ""Dakuaan Da Munda""",1040
2024-03-23 06:58,Jassa Dhillon,Pyar Bolda,1220
2024-03-23 06:58,Sherry Maan,Chandigarh Waliye,6300
2024-03-23 06:58,Karan Aujla,Na Na Na,1020
2024-03-23 06:58,Raja Baath,Chaska,194803
2024-03-23 07:03,Diljit Dosanjh,Alrhaan Kuaariaan,299363
2024-03-23 07:06,Harrdy Sandhu,Aashqui Te Loan,1880
2024-03-23 07:06,Gupz Sehra,Label Black,175076
2024-03-23 07:06,A Kay,Changa Mada Time,900
2024-03-23 07:06,Guru Randhawa,Khat,26413
2024-03-23 07:11,Harrdy Sandhu,Aashqui Te Loan,260226
2024-03-23 07:13,A Kay,Changa Mada Time,170666
2024-03-23 07:18,Sharry Mann,Love You,279210
2024-03-23 07:21,Karan Aujla,Adhiya,180035
2024-03-23 07:24,Jaz Dhami,Zulfa,194692
2024-03-23 07:27,Arshhh,Violiin,208941
2024-03-23 07:31,Karan Aujla,80 Degrees,245034
2024-03-23 07:35,Amrinder Gill,Ki Samjiye Unpluged,267226
2024-03-23 07:39,Panjabi MC,Main Hogaya Sharabbi,236173
2024-03-23 07:42,Rajvir Jawanda,Kangani,198000
2024-03-23 07:45,Gurnam Bhullar,Pent Straight,212857
2024-03-23 07:48,Ram Sampath,Switty Tera Pyaar Chaida,171680
2024-03-23 07:54,Bhupinder Gill,Battua,339893
2024-03-23 07:56,Jaani,"Teri Akheeyan (From ""Qismat 2"")",161000
2024-03-23 08:00,Diljit Dosanjh,Daka,263755
2024-03-23 08:05,Surjit Bindrakhia,Tera Yaar Bolda,275983
2024-03-23 08:09,Lehmber Hussainpuri,Mera Mahi Tu Pateya,274200
2024-03-23 08:12,Miss Pooja,Date on Ford,192857
2024-03-23 08:16,Harjit Harman,Jatt 24 Carat Da,237249
2024-03-23 08:20,Specialist,Dhaaru Pee Ke,244293
2024-03-23 08:23,Gupz Sehra,Jatt Di Queen,198967
2024-03-23 08:26,Deep Karan,#Peg Pugg,199224
2024-03-23 08:27,Sunanda,Patake,54523
2024-03-23 08:33,Bhinda Aujla,Jhanjhar,269780
2024-03-23 08:36,Navv Inder,Wakhra Swag,190615
2024-03-23 08:39,Gurshabad,"Selfie Photo (From ""Golak Bugni Bank Te Batua"" Soundtrack)",207341
2024-03-23 08:42,Himmat Sandhu,Thand Rakh,188571
2024-03-23 08:46,Diljit Dosanjh,Lak 28 Kudi Da,211520
2024-03-23 08:49,Gurnam Bhullar,Rakhli Pyar Nal,243749
2024-03-23 08:53,Diljit Dosanjh,Dil Nachda,13241
2024-03-23 08:53,Diljit Dosanjh,Goliya,217782
2024-03-23 15:01,Future,Like That,120510
2024-03-23 19:55,Harshavardhan Rameshwar,"Abrar’s Entry | Jamal Kudu (From ""ANIMAL"")",134110
2024-03-23 19:56,Pav Dharia,Na Ja,1110
2024-03-23 19:56,Badshah,"Sajna, Say Yes To The Dress",940
2024-03-23 19:56,DIVINE,Baazigar,820
2024-03-23 19:56,Lehmber Hussainpuri,Sadi Gali,740
2024-03-23 19:56,Harshavardhan Rameshwar,Killing Jeeja,2830
2024-03-23 19:56,Diljit Dosanjh,Born to Shine,1140
2024-03-23 19:56,Manan Bhardwaj,Arjan Vailly,6320
2024-03-23 20:00,Lehmber Hussainpuri,Sadi Gali,261604
2024-03-23 20:15,Diljit Dosanjh,Born to Shine,77177
2024-03-23 20:17,Mitraz,Gulaab,9460
